0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0.899356112641015,-0.4535550536696365,-0.3619184325597308,0.03522708249406176,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,68.66666666666667
0.10015045853069877,-0.6611317372713006,-1.0252282745936019,-0.5548413009910571,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,60.333333333333336
0.8327556414651553,0.9994817315420121,1.4953491251351085,1.16815837878549,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,84.66666666666667
1.4987603532237521,1.207058415143676,0.6993773146944631,1.1917611141248947,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,85.0
0.16675092970655847,-0.17678614220075106,0.03606747266059193,0.011624347154657003,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,68.33333333333333
-0.8988566091071966,-0.7995161930057433,-0.7599043377800535,-0.8616768604033189,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,56.0
-0.16625142617273997,0.8610972758075693,0.5667153462876888,0.4364735832639426,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,74.33333333333333
1.0325570549927343,0.9994817315420121,0.8983702673046244,1.0265419667490614,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,82.66666666666667
-2.0310646190968114,-2.806090801155163,-2.749833863881667,-2.65548474619808,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,30.666666666666668
1.565360824399612,1.760596238081447,1.6280110935418828,1.734624026931204,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,92.66666666666669
-0.16625142617273997,-0.4535550536696365,-0.1629254799495694,-0.27160847691820006,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,64.33333333333333
-0.9654570802830562,-0.31517059793519375,0.03606747266059193,-0.4368276242940333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,62.0
0.03354998735483909,0.9994817315420121,1.0310322357113988,0.7197064073367996,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,78.33333333333333
-1.0320575514589159,-0.6611317372713006,-0.6935733535766664,-0.8380741250639141,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,56.333333333333336
0.8327556414651553,0.23836722500257712,-0.0965944957461823,0.3420626419063236,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,73.0
-0.23285189734859965,-0.4535550536696365,-0.4282494167631179,-0.3896221536152238,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,62.666666666666664
-0.9654570802830562,-0.7303239651385219,-0.8262353219834406,-0.8852795957427236,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,55.666666666666664
-1.7646627343933725,-1.0070928766074074,-1.0252282745936019,-1.333731567191414,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,49.333333333333336
-1.7646627343933725,-1.906591838881285,-2.020193037644409,-1.9946081566947471,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,40.0
-0.23285189734859965,-0.31517059793519375,-0.494580400966505,-0.3660194182758191,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,63.0
-1.3650599073382144,-1.8373996110140638,-1.7548691008308603,-1.7349780679612947,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,43.666666666666664
-0.09965095499688029,0.4459439086042412,0.43405337788091464,0.27125443588810927,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,72.0
-0.29945236852445933,-0.38436282580241515,-0.1629254799495694,-0.29521121225760477,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,64.0
1.565360824399612,0.584328364338684,0.8320392831012373,1.0501447020884662,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,83.0
-1.2984594361623547,-0.8687084208729646,-1.622207132424086,-1.333731567191414,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,49.333333333333336
-0.4992537820520384,-1.9757840667485065,-1.7548691008308603,-1.4753479792278426,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,47.333333333333336
0.6995546991134359,1.8989806938158897,1.6943420777452698,1.4985966735371565,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,89.33333333333333
-0.9654570802830562,-1.0070928766074074,-0.7599043377800535,-0.9560878017609379,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,54.666666666666664
2.164765064982349,1.207058415143676,0.8320392831012373,1.4749939381977517,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,89.0
0.23335140088241815,-0.38436282580241515,0.2350604252707533,0.03522708249406176,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,68.66666666666667
-0.16625142617273997,-0.2459783700679724,-0.6272423693732793,-0.3660194182758191,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,63.0
0.899356112641015,0.584328364338684,0.8320392831012373,0.8141173486944187,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,79.66666666666667
-1.6314617920416532,-2.114168522482949,-2.2855169744579573,-2.112621833391771,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,38.333333333333336
2.0315641226306296,0.8610972758075693,1.296356172524947,1.4749939381977517,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,89.0
-1.0986580226347755,-1.5606306995451782,-0.9588972903902149,-1.2629233611731998,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,50.333333333333336
-0.09965095499688029,0.8610972758075693,0.633046330491076,0.48367905394275207,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,75.0
-0.9654570802830562,-0.31517059793519375,-0.494580400966505,-0.6256495070092714,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,59.333333333333336
-0.4992537820520384,-0.5227472815368579,0.03606747266059193,-0.3424166829364143,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,63.333333333333336
0.4997532855858569,-0.4535550536696365,-0.7599043377800535,-0.2480057415787953,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,64.66666666666667
-1.5648613208657933,-1.1454773323418501,-1.0252282745936019,-1.3101288318520092,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,49.666666666666664
0.03354998735483909,0.584328364338684,0.6993773146944631,0.4600763186033473,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,74.66666666666667
2.2313655361582088,2.1065573774175537,2.0923279829655925,2.2538842043981084,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,100.0
0.36655234323413755,-0.2459783700679724,-0.1629254799495694,-0.011978388184747751,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,68.0
0.29995187205827784,0.9302895036747907,0.633046330491076,0.6488982013185853,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,77.33333333333333
-0.7656556667554771,-1.6298229274123996,-1.688538116627473,-1.428142508549033,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,48.0
1.1657579973444538,1.207058415143676,1.4953491251351085,1.356980261500728,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,87.33333333333333
-0.23285189734859965,0.16917499713535575,0.10239845686397905,0.011624347154657003,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,68.33333333333333
-0.23285189734859965,0.37675168073701987,0.8320392831012373,0.3420626419063236,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,73.0
-1.6314617920416532,-0.2459783700679724,0.03606747266059193,-0.6492522423486761,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,59.0
0.7661551702892957,0.30755945286979847,0.2350604252707533,0.4600763186033473,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,74.66666666666667
0.16675092970655847,-0.6611317372713006,-0.9588972903902149,-0.5076358303122476,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,61.0
0.899356112641015,1.1378661872764548,0.9647012515080116,1.0501447020884662,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,83.0
0.8327556414651553,-0.6611317372713006,-0.22925646415295653,-0.011978388184747751,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,68.0
1.3655594108720328,2.1065573774175537,1.760673061948657,1.829034968288823,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,94.0
-0.09965095499688029,1.0686739594092334,0.5003843620843017,0.5072817892821568,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,75.33333333333333
-1.0320575514589159,-0.4535550536696365,-0.494580400966505,-0.6964577130274856,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,58.333333333333336
1.2323584685203135,0.9994817315420121,1.3626871567283343,1.262569320143109,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,86.0
-1.2984594361623547,-1.4222462438107355,-1.2905522114071504,-1.4045397732096283,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,48.333333333333336
-0.8322561379313369,-0.7303239651385219,-1.2242212272037634,-0.9796905371003427,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,54.333333333333336
-1.8978636767450918,-0.6611317372713006,-1.2242212272037634,-1.333731567191414,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,49.333333333333336
-0.4992537820520384,-0.03840168646630833,-0.22925646415295653,-0.27160847691820006,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,64.33333333333333
-0.4326533108761787,-0.8687084208729646,-1.1578902430003761,-0.8616768604033189,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,56.0
-1.1652584938106352,-1.699015155279621,-1.5558761482206989,-1.5461561852460568,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,46.333333333333336
-0.9654570802830562,-0.7303239651385219,-0.4282494167631179,-0.7436631837062951,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,57.666666666666664
-1.4982608496899337,-0.4535550536696365,-0.4282494167631179,-0.8380741250639141,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,56.333333333333336
0.23335140088241815,0.9994817315420121,0.8320392831012373,0.7197064073367996,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,78.33333333333333
1.1657579973444538,0.7227128200731266,0.7657082988978502,0.9321310253914424,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,81.33333333333333
0.6329542279375763,0.030790541400913033,-0.030263511542795184,0.2240489652092998,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,71.33333333333333
-2.097665090272671,-2.875283029022384,-2.749833863881667,-2.70269021687689,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,30.0
1.96496365145477,1.8297884659486685,2.0259969987622055,2.041459586343466,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,97.0
0.899356112641015,1.4146350987453402,1.3626871567283343,1.2861720554825138,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,86.33333333333333
0.9659565838168748,0.23836722500257712,0.2350604252707533,0.5072817892821568,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,75.33333333333333
-0.6324547244037578,-1.3530540159435143,-0.9588972903902149,-1.0268960077791522,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,53.666666666666664
1.8317627091030506,0.23836722500257712,0.16872944106736618,0.7905146133550138,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,79.33333333333333
1.0325570549927343,0.8610972758075693,0.7657082988978502,0.9321310253914424,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,81.33333333333333
0.23335140088241815,0.030790541400913033,0.10239845686397905,0.12963802385168077,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,70.0
1.8317627091030506,1.207058415143676,1.5616801093384955,1.6166103502341802,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,91.0
0.5663537567617166,-0.7995161930057433,-0.4282494167631179,-0.22440300623939055,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,65.0
-0.9654570802830562,-0.7995161930057433,-0.6935733535766664,-0.8616768604033189,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,56.0
0.6995546991134359,1.2762506430108975,1.0973632199147858,1.0737474374278708,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,83.33333333333333
0.23335140088241815,-0.4535550536696365,-0.6935733535766664,-0.31881394759700954,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,63.666666666666664
-0.09965095499688029,-0.7303239651385219,-1.0252282745936019,-0.6492522423486761,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,59.0
-1.7646627343933725,-1.8373996110140638,-1.9538620534410216,-1.9474026860159375,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,40.666666666666664
0.23335140088241815,1.345442870878119,1.296356172524947,1.0029392314096566,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,82.33333333333333
0.8327556414651553,0.8610972758075693,0.7657082988978502,0.8613228193732282,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,80.33333333333333
0.03354998735483909,0.791905047940348,0.6993773146944631,0.5308845246215615,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,75.66666666666667
0.10015045853069877,-0.10759391433352969,-0.494580400966505,-0.17719753556058104,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,65.66666666666667
-1.2984594361623547,-0.7995161930057433,-0.0965944957461823,-0.7672659190456999,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,57.333333333333336
0.36655234323413755,0.6535205922059053,0.8983702673046244,0.6725009366579902,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,77.66666666666667
-0.6324547244037578,0.37675168073701987,0.3013914094741404,0.011624347154657003,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,68.33333333333333
1.0991575261685942,1.6222117823470044,1.760673061948657,1.5694048795553708,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,90.33333333333331
-0.36605283970031904,-1.2838617880762928,-1.0915592587969891,-0.9560878017609379,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,54.666666666666664
2.0981645938064895,1.207058415143676,1.4290181409317213,1.6638158209129899,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,91.66666666666669
-0.36605283970031904,0.09998276926813439,0.633046330491076,0.12963802385168077,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,70.0
1.6985617667513313,2.1065573774175537,2.0259969987622055,2.041459586343466,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,97.0
0.10015045853069877,-0.17678614220075106,0.3013914094741404,0.08243255317287126,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,69.33333333333333
0.6995546991134359,0.6535205922059053,0.7657082988978502,0.7433091426762044,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,78.66666666666667
-0.0330504838210206,-0.7303239651385219,-1.0915592587969891,-0.6492522423486761,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,59.0
-1.2984594361623547,-1.6298229274123996,-1.7548691008308603,-1.6405671266036759,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,45.0
-0.09965095499688029,-0.7995161930057433,-1.2905522114071504,-0.7672659190456999,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,57.333333333333336
0.10015045853069877,0.16917499713535575,-0.29558744835634365,-0.011978388184747751,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,68.0
-0.23285189734859965,0.584328364338684,0.7657082988978502,0.38926811258513305,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,73.66666666666667
0.4331528144099972,1.553019554479783,1.0310322357113988,1.0501447020884662,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,83.0
-1.6314617920416532,-0.5227472815368579,-0.5609113851698921,-0.9560878017609379,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,54.666666666666664
-0.29945236852445933,-0.10759391433352969,-0.030263511542795184,-0.15359480022117628,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,66.0
0.10015045853069877,0.37675168073701987,0.8320392831012373,0.4600763186033473,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,74.66666666666667
0.03354998735483909,0.9994817315420121,0.8320392831012373,0.6488982013185853,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,77.33333333333333
-1.1652584938106352,-0.8687084208729646,-1.4895451640173119,-1.239320625833795,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,50.666666666666664
